,solar_kw,load_kw,price_per_kwh
2024-05-16 01:30:00,0.0,40.898792810755076,0.12
2024-05-16 01:45:00,0.0,36.945172012403646,0.12
2024-05-16 02:00:00,0.0,62.00518730944997,0.12
2024-05-16 02:15:00,0.0,64.07392629496553,0.12
2024-05-16 02:30:00,0.0,18.007648990804686,0.12
2024-05-16 02:45:00,0.0,28.242584112851194,0.12
2024-05-16 03:00:00,0.0,62.54923840269115,0.12
2024-05-16 03:15:00,0.0,77.0488397014975,0.12
2024-05-16 03:30:00,0.0,26.079500510380754,0.12
2024-05-16 03:45:00,0.0,70.21703582162286,0.12
2024-05-16 04:00:00,0.0,85.21441869541788,0.12
2024-05-16 04:15:00,0.0,19.77151815515674,0.12
2024-05-16 04:30:00,0.0,47.058506881000476,0.12
2024-05-16 04:45:00,0.0,81.09915395030991,0.12
2024-05-16 05:00:00,0.0,41.554865508254274,0.12
2024-05-16 05:15:00,0.0,33.856519298755195,0.12
2024-05-16 05:30:00,0.0,74.88695594707254,0.12
2024-05-16 05:45:00,0.0,44.282803835648316,0.12
2024-05-16 06:00:00,0.5675362695001879,71.46610103572549,0.12
2024-05-16 06:15:00,3.7509506875379603,20.146078582951336,0.12
2024-05-16 06:30:00,7.793308163408486,56.206889836486276,0.12
2024-05-16 06:45:00,12.462805805232708,41.26908977904559,0.12
2024-05-16 07:00:00,17.137159929724564,94.527582710346,0.12
2024-05-16 07:15:00,21.751041007936685,59.523085420105545,0.12
2024-05-16 07:30:00,27.31871884998984,69.61855620210858,0.12
2024-05-16 07:45:00,37.807651807403886,20.493064714704097,0.12
2024-05-16 08:00:00,46.3333746712658,92.68335727179732,0.12
2024-05-16 08:15:00,52.80461785203473,14.484339805070118,0.12
2024-05-16 08:30:00,65.51175304331854,15.406513508220119,0.12
2024-05-16 08:45:00,71.49665816898111,16.031418198709524,0.12
2024-05-16 09:00:00,70.72858148588578,84.77433893825797,0.12
2024-05-16 09:15:00,64.02928081871353,70.03223502240806,0.12
2024-05-16 09:30:00,65.12027765481237,95.20192036365447,0.12
2024-05-16 09:45:00,80.86041971539028,15.403935132100047,0.12
2024-05-16 10:00:00,81.09722245272864,70.97568975167697,0.12
2024-05-16 10:15:00,78.77293029825994,54.290271067899,0.12
2024-05-16 10:30:00,103.80408525455923,64.29533522478694,0.12
2024-05-16 10:45:00,91.8730103670908,53.40910372087999,0.12
2024-05-16 11:00:00,88.98726598569344,67.63944536985265,0.12
2024-05-16 11:15:00,83.97149765554138,84.31511515193361,0.12
2024-05-16 11:30:00,79.09749914682338,59.883142393405265,0.12
2024-05-16 11:45:00,97.83090019580514,83.48647234700411,0.12
2024-05-16 12:00:00,99.5614382511444,76.98295360133903,0.12
2024-05-16 12:15:00,82.7622159329535,79.60288308167061,0.12
2024-05-16 12:30:00,114.74505624600452,63.22549995227378,0.12
2024-05-16 12:45:00,123.13809502894372,54.80821037096896,0.12
2024-05-16 13:00:00,96.0327835785855,15.26587219011732,0.12
2024-05-16 13:15:00,117.30693964870339,79.16065553702096,0.12
2024-05-16 13:30:00,93.12815984880936,31.031323430378155,0.12
2024-05-16 13:45:00,77.95594831245998,12.726671662304481,0.12
2024-05-16 14:00:00,69.39772645143408,54.91144211747623,0.12
2024-05-16 14:15:00,94.25597454894589,63.361113855839946,0.12
2024-05-16 14:30:00,82.24026069608234,69.94823904940282,0.12
2024-05-16 14:45:00,80.52949801669955,65.89459186364813,0.12
2024-05-16 15:00:00,79.16081260669614,67.88480076980109,0.12
2024-05-16 15:15:00,65.52410929377122,78.50895701355418,0.12
2024-05-16 15:30:00,55.88130616935651,72.58513566340288,0.12
2024-05-16 15:45:00,42.588525945330545,79.8401336410946,0.12
2024-05-16 16:00:00,37.276395782599906,49.195081054635,0.12
2024-05-16 16:15:00,31.457614567743896,14.53360654737563,0.12
2024-05-16 16:30:00,28.697798204982895,62.90772405591591,0.12
2024-05-16 16:45:00,24.440411515049217,27.463292664218613,0.12
2024-05-16 17:00:00,21.705137404391195,83.6343360612666,0.12
2024-05-16 17:15:00,17.68770747679731,67.38962157285077,0.12
2024-05-16 17:30:00,12.986875673910939,76.71158480669088,0.12
2024-05-16 17:45:00,8.296330292504193,33.629451303226006,0.12
2024-05-16 18:00:00,4.328495609100629,61.79461938926284,0.5
2024-05-16 18:15:00,1.3900557186106814,55.77873866090718,0.5
2024-05-16 18:30:00,0.0,32.44150322707072,0.5
2024-05-16 18:45:00,0.0,81.0462951412298,0.5
2024-05-16 19:00:00,0.0,57.06929828391621,0.5
2024-05-16 19:15:00,0.0,25.81594751697751,0.5
2024-05-16 19:30:00,0.0,35.4864843140879,0.5
2024-05-16 19:45:00,0.0,29.22612580497807,0.5
2024-05-16 20:00:00,0.0,35.89078962103977,0.5
2024-05-16 20:15:00,0.0,25.118487117895327,0.5
2024-05-16 20:30:00,0.0,41.78619571568353,0.5
2024-05-16 20:45:00,0.0,68.63104698875948,0.5
2024-05-16 21:00:00,0.0,91.60250404469916,0.5
2024-05-16 21:15:00,0.0,28.15691291335988,0.5
2024-05-16 21:30:00,0.0,35.05442760916021,0.5
2024-05-16 21:45:00,0.0,9.688947243377125,0.5
2024-05-16 22:00:00,0.0,28.393432467716917,0.5
2024-05-16 22:15:00,0.0,45.70940239034055,0.5
2024-05-16 22:30:00,0.0,49.3594432744067,0.5
2024-05-16 22:45:00,0.0,32.908892903893424,0.5
2024-05-16 23:00:00,0.0,22.07496348023446,0.12
2024-05-16 23:15:00,0.0,57.07850342855794,0.12
2024-05-16 23:30:00,0.0,45.2594543250386,0.12
2024-05-16 23:45:00,0.0,46.20552555257935,0.12
2024-05-17 00:00:00,0.0,84.34057511445023,0.12
2024-05-17 00:15:00,0.0,59.14674077811269,0.12
2024-05-17 00:30:00,0.0,41.13331433967763,0.12
2024-05-17 00:45:00,0.0,31.736372252808188,0.12
2024-05-17 01:00:00,0.0,44.88355309473182,0.12
2024-05-17 01:15:00,0.0,86.61491724194762,0.12
2024-05-17 01:30:00,0.0,88.94147969444985,0.12
2024-05-17 01:45:00,0.0,42.80640225069482,0.12
2024-05-17 02:00:00,0.0,27.32406277458236,0.12
2024-05-17 02:15:00,0.0,87.00739760107462,0.12
2024-05-17 02:30:00,0.0,21.9411656336869,0.12
2024-05-17 02:45:00,0.0,35.412260393683276,0.12
2024-05-17 03:00:00,0.0,26.429035084019535,0.12
2024-05-17 03:15:00,0.0,56.86167821240732,0.12
2024-05-17 03:30:00,0.0,45.07405898880646,0.12
2024-05-17 03:45:00,0.0,32.79440824013269,0.12
2024-05-17 04:00:00,0.0,74.21595534532088,0.12
2024-05-17 04:15:00,0.0,70.67539235791217,0.12
2024-05-17 04:30:00,0.0,92.64094460155002,0.12
2024-05-17 04:45:00,0.0,37.08396129126613,0.12
2024-05-17 05:00:00,0.0,80.74368688738966,0.12
2024-05-17 05:15:00,0.0,35.761834965011005,0.12
2024-05-17 05:30:00,0.0,10.420601138775929,0.12
2024-05-17 05:45:00,0.0,22.955461805797846,0.12
2024-05-17 06:00:00,0.01699768394260245,52.75260829217711,0.12
2024-05-17 06:15:00,1.3479333612275455,82.17494366497782,0.12
2024-05-17 06:30:00,4.998878170823391,14.22660192702371,0.12
2024-05-17 06:45:00,9.7335709366053,81.06165335319506,0.12
2024-05-17 07:00:00,15.599752123419846,71.11359495850589,0.12
2024-05-17 07:15:00,27.09983670785918,12.149756258495646,0.12
2024-05-17 07:30:00,31.45334050651418,18.47591902163574,0.12
2024-05-17 07:45:00,47.36405974614924,16.02515456557863,0.12
2024-05-17 08:00:00,55.93317732931434,66.93071548764914,0.12
2024-05-17 08:15:00,56.99589546712174,60.52780835481707,0.12
2024-05-17 08:30:00,61.72549878472169,39.456548277208896,0.12
2024-05-17 08:45:00,82.69337396922809,17.490794392670697,0.12
2024-05-17 09:00:00,85.06537970636124,43.90986929201417,0.12
2024-05-17 09:15:00,71.67803250619052,67.81692025482373,0.12
2024-05-17 09:30:00,92.1215869341966,17.16072345790542,0.12
2024-05-17 09:45:00,114.05362594936575,81.37006216425777,0.12
2024-05-17 10:00:00,108.56146548426909,14.713658998763506,0.12
2024-05-17 10:15:00,107.0431879196848,59.12316620965361,0.12
2024-05-17 10:30:00,112.9802540210299,25.11638706158691,0.12
2024-05-17 10:45:00,126.70227728000789,16.77937869168093,0.12
2024-05-17 11:00:00,121.98430442605688,41.02299992039791,0.12
2024-05-17 11:15:00,139.1145380492087,67.42822562201091,0.12
2024-05-17 11:30:00,134.89704260277134,20.192634901406002,0.12
2024-05-17 11:45:00,118.63036658839376,50.82302424090963,0.12
2024-05-17 12:00:00,90.11975795721163,44.390241205712016,0.12
2024-05-17 12:15:00,116.67616159834034,47.517622613250076,0.12
2024-05-17 12:30:00,92.15240139690535,88.9801796273489,0.12
2024-05-17 12:45:00,115.64439232562214,39.440011393417294,0.12
2024-05-17 13:00:00,64.84002643731898,95.831825550178,0.12
2024-05-17 13:15:00,71.24039366709471,53.94664287474246,0.12
2024-05-17 13:30:00,113.02824536667367,87.03546439499755,0.12
2024-05-17 13:45:00,93.78032612727752,39.3590335728158,0.12
2024-05-17 14:00:00,98.0598357883314,16.80272349444452,0.12
2024-05-17 14:15:00,63.77007733924718,17.17619283056207,0.12
2024-05-17 14:30:00,43.8888622080307,59.765323718606076,0.12
2024-05-17 14:45:00,105.26309045764556,89.09667047967503,0.12
2024-05-17 15:00:00,102.26191056458133,15.63614667674876,0.12
2024-05-17 15:15:00,78.99347009416904,66.19357258901549,0.12
2024-05-17 15:30:00,87.44458056285639,56.97018815012025,0.12
2024-05-17 15:45:00,46.42368550663204,66.01252960613898,0.12
2024-05-17 16:00:00,70.31455302890755,28.203068304763136,0.12
2024-05-17 16:15:00,51.63710604980115,15.94343184275819,0.12
2024-05-17 16:30:00,46.72553104193528,15.850342678981322,0.12
2024-05-17 16:45:00,41.096645409081965,29.677332925811335,0.12
2024-05-17 17:00:00,22.497559216131652,28.408856026040745,0.12
2024-05-17 17:15:00,18.42540875124889,20.941009987237024,0.12
2024-05-17 17:30:00,15.12594952327815,32.76339114363488,0.12
2024-05-17 17:45:00,9.653340434770158,54.967922927564985,0.12
2024-05-17 18:00:00,3.504040735690642,92.75812618033666,0.5
2024-05-17 18:15:00,1.4449644205367858,94.95620938003756,0.5
2024-05-17 18:30:00,0.0,32.8190490308113,0.5
2024-05-17 18:45:00,0.0,14.731119448278637,0.5
2024-05-17 19:00:00,0.0,93.43655432235435,0.5
2024-05-17 19:15:00,0.0,50.92462874824284,0.5
2024-05-17 19:30:00,0.0,89.9105232282022,0.5
2024-05-17 19:45:00,0.0,55.68215810621603,0.5
2024-05-17 20:00:00,0.0,86.00365621675527,0.5
2024-05-17 20:15:00,0.0,49.338879207481746,0.5
2024-05-17 20:30:00,0.0,64.47932822105858,0.5
2024-05-17 20:45:00,0.0,56.35489560409849,0.5
2024-05-17 21:00:00,0.0,26.973614888707342,0.5
2024-05-17 21:15:00,0.0,76.3155723979784,0.5
2024-05-17 21:30:00,0.0,14.405904964988729,0.5
2024-05-17 21:45:00,0.0,40.71841209905288,0.5
2024-05-17 22:00:00,0.0,80.73554932824341,0.5
2024-05-17 22:15:00,0.0,51.6020709443363,0.5
2024-05-17 22:30:00,0.0,15.732001208526741,0.5
2024-05-17 22:45:00,0.0,26.054875384981678,0.5
2024-05-17 23:00:00,0.0,18.876201995411577,0.12
2024-05-17 23:15:00,0.0,32.666744829471234,0.12
2024-05-17 23:30:00,0.0,24.98726733350126,0.12
2024-05-17 23:45:00,0.0,70.12555703371018,0.12
2024-05-18 00:00:00,0.0,67.74540601466491,0.12
2024-05-18 00:15:00,0.0,20.334702544863,0.12
2024-05-18 00:30:00,0.0,47.006817118192565,0.12
2024-05-18 00:45:00,0.0,34.87369443693073,0.12
2024-05-18 01:00:00,0.0,37.581604877945956,0.12
2024-05-18 01:15:00,0.0,58.217006330246925,0.12
2024-05-18 01:30:00,0.0,85.94349171122629,0.12
2024-05-18 01:45:00,0.0,85.79748552235687,0.12
2024-05-18 02:00:00,0.0,46.62854992667691,0.12
2024-05-18 02:15:00,0.0,43.4801296025591,0.12
2024-05-18 02:30:00,0.0,54.35688720643787,0.12
2024-05-18 02:45:00,0.0,50.632479034915136,0.12
2024-05-18 03:00:00,0.0,14.98204830020778,0.12
2024-05-18 03:15:00,0.0,58.88683690251525,0.12
2024-05-18 03:30:00,0.0,59.08985880136645,0.12
2024-05-18 03:45:00,0.0,48.186146795395075,0.12
2024-05-18 04:00:00,0.0,46.030823537758025,0.12
2024-05-18 04:15:00,0.0,91.99366533110575,0.12
2024-05-18 04:30:00,0.0,60.56266548558391,0.12
2024-05-18 04:45:00,0.0,80.62919937314294,0.12
2024-05-18 05:00:00,0.0,90.68370689505825,0.12
2024-05-18 05:15:00,0.0,78.83513042511848,0.12
2024-05-18 05:30:00,0.0,89.21222058900116,0.12
2024-05-18 05:45:00,0.0,74.13837232133884,0.12
2024-05-18 06:00:00,0.7985327334182318,24.750669907171847,0.12
2024-05-18 06:15:00,4.2300757038346495,28.965559319452932,0.12
2024-05-18 06:30:00,8.245346200851806,26.15919749608551,0.12
2024-05-18 06:45:00,12.646034925699722,35.8825174445942,0.12
2024-05-18 07:00:00,18.609632462778706,39.59072200784254,0.12
2024-05-18 07:15:00,29.434003110218594,78.45575841001934,0.12
2024-05-18 07:30:00,38.09293871232776,39.6322458552463,0.12
2024-05-18 07:45:00,19.57435183043927,71.72318435956547,0.12
2024-05-18 08:00:00,14.021001503523848,85.98136599466119,0.12
2024-05-18 08:15:00,15.243248774414024,19.33116648642011,0.12
2024-05-18 08:30:00,20.11355563907512,9.549117206636625,0.12
2024-05-18 08:45:00,21.24278606439002,83.7185360299215,0.12
2024-05-18 09:00:00,19.565803706976283,29.617049104722337,0.12
2024-05-18 09:15:00,18.970723483419086,22.660837341843717,0.12
2024-05-18 09:30:00,16.480719590528473,35.640839543377325,0.12
2024-05-18 09:45:00,16.868700462449812,25.551371405660273,0.12
2024-05-18 10:00:00,19.326285999705046,76.25708502752174,0.12
2024-05-18 10:15:00,24.43283110297579,64.3143730093156,0.12
2024-05-18 10:30:00,35.382753435060884,24.692365116539666,0.12
2024-05-18 10:45:00,62.29048136963936,60.58867426167009,0.12
2024-05-18 11:00:00,70.86145373405495,27.621342007681132,0.12
2024-05-18 11:15:00,78.50826999724751,26.81189117791672,0.12
2024-05-18 11:30:00,57.56137982918894,62.312400527540525,0.12
2024-05-18 11:45:00,68.27139020357467,67.89334148681388,0.12
2024-05-18 12:00:00,90.28427797709868,39.58877482846833,0.12
2024-05-18 12:15:00,94.79351174257414,76.5214341905804,0.12
2024-05-18 12:30:00,93.59640706492337,79.1887692111106,0.12
2024-05-18 12:45:00,87.73660561162252,84.99300418029637,0.12
2024-05-18 13:00:00,88.99755240647059,63.25416105187024,0.12
2024-05-18 13:15:00,108.48311665344342,28.359234840261177,0.12
2024-05-18 13:30:00,125.02699737750056,72.63712509904241,0.12
2024-05-18 13:45:00,142.03214524773833,19.060169915668776,0.12
2024-05-18 14:00:00,105.88804430968634,23.985782451728745,0.12
2024-05-18 14:15:00,54.74006894539796,79.77877081604163,0.12
2024-05-18 14:30:00,72.7245773078353,86.46949825319243,0.12
2024-05-18 14:45:00,69.95847977474469,14.665965303349115,0.12
2024-05-18 15:00:00,86.20039848357648,37.36860811235027,0.12
2024-05-18 15:15:00,87.61249653333427,61.43493135973549,0.12
2024-05-18 15:30:00,83.10935577044017,88.62153255399427,0.12
2024-05-18 15:45:00,77.59353116789366,59.45786932461381,0.12
2024-05-18 16:00:00,65.3400827087099,80.82791555093686,0.12
2024-05-18 16:15:00,46.8916818339204,86.28075724784729,0.12
2024-05-18 16:30:00,40.89866763936163,54.68686595070258,0.12
2024-05-18 16:45:00,31.979417480779865,73.27960054046139,0.12
2024-05-18 17:00:00,24.52388564358982,69.50246573978579,0.12
2024-05-18 17:15:00,18.337320068389822,67.50046175394378,0.12
2024-05-18 17:30:00,12.654027510157809,53.55341786126486,0.12
2024-05-18 17:45:00,8.114964915118959,61.62440057749756,0.12
2024-05-18 18:00:00,4.696593581706035,55.98798507100182,0.5
2024-05-18 18:15:00,1.8289938016581424,62.88836831413388,0.5
2024-05-18 18:30:00,0.008969257578568821,54.274300232789365,0.5
2024-05-18 18:45:00,0.0,28.539503300651266,0.5
2024-05-18 19:00:00,0.0,69.6617213015103,0.5
2024-05-18 19:15:00,0.0,43.73575763349738,0.5
2024-05-18 19:30:00,0.0,19.378152947342034,0.5
2024-05-18 19:45:00,0.0,84.59038526216847,0.5
2024-05-18 20:00:00,0.0,25.039551154114353,0.5
2024-05-18 20:15:00,0.0,56.26728688383622,0.5
2024-05-18 20:30:00,0.0,69.88602865506152,0.5
2024-05-18 20:45:00,0.0,63.824408450126754,0.5
2024-05-18 21:00:00,0.0,23.504611451791284,0.5
2024-05-18 21:15:00,0.0,27.456429346671058,0.5
2024-05-18 21:30:00,0.0,22.715161201576116,0.5
2024-05-18 21:45:00,0.0,16.137541023781278,0.5
2024-05-18 22:00:00,0.0,33.584864034396034,0.5
2024-05-18 22:15:00,0.0,53.61428661860387,0.5
2024-05-18 22:30:00,0.0,23.879118984480606,0.5
2024-05-18 22:45:00,0.0,91.5421305035308,0.5
2024-05-18 23:00:00,0.0,66.17095756850166,0.12
2024-05-18 23:15:00,0.0,58.457789641550036,0.12
2024-05-18 23:30:00,0.0,66.9472652605948,0.12
2024-05-18 23:45:00,0.0,46.603363784323314,0.12
2024-05-19 00:00:00,0.0,49.82792652985219,0.12
2024-05-19 00:15:00,0.0,86.16908008144438,0.12
2024-05-19 00:30:00,0.0,71.21485477185334,0.12
2024-05-19 00:45:00,0.0,59.04429207250068,0.12
2024-05-19 01:00:00,0.0,86.88491312687037,0.12
2024-05-19 01:15:00,0.0,65.33957871013423,0.12
2024-05-19 01:30:00,0.0,42.67381879380243,0.12
2024-05-19 01:45:00,0.0,13.697352201243767,0.12
2024-05-19 02:00:00,0.0,43.7583324497653,0.12
2024-05-19 02:15:00,0.0,90.39348354842588,0.12
2024-05-19 02:30:00,0.0,13.539018263607405,0.12
2024-05-19 02:45:00,0.0,25.21102315519339,0.12
2024-05-19 03:00:00,0.0,77.76876776336115,0.12
2024-05-19 03:15:00,0.0,40.04938321564181,0.12
2024-05-19 03:30:00,0.0,24.566309371715146,0.12
2024-05-19 03:45:00,0.0,80.96173572216023,0.12
2024-05-19 04:00:00,0.0,57.03888789477157,0.12
2024-05-19 04:15:00,0.0,54.87503297557868,0.12
2024-05-19 04:30:00,0.0,34.00241053454752,0.12
2024-05-19 04:45:00,0.0,65.96827656298822,0.12
2024-05-19 05:00:00,0.0,83.27813420915598,0.12
2024-05-19 05:15:00,0.0,75.36433910555259,0.12
2024-05-19 05:30:00,0.0,61.40491023130539,0.12
2024-05-19 05:45:00,0.0,37.54307734574457,0.12
2024-05-19 06:00:00,0.0,82.26008916875406,0.12
2024-05-19 06:15:00,1.061096324590154,57.71543104758331,0.12
2024-05-19 06:30:00,1.9260607020704887,85.15566819618621,0.12
2024-05-19 06:45:00,7.999619008267123,30.811501221518352,0.12
2024-05-19 07:00:00,27.16948509891336,65.7628191262831,0.12
2024-05-19 07:15:00,29.19728997664154,89.60255589545247,0.12
2024-05-19 07:30:00,29.39017829607245,41.46900307833318,0.12
2024-05-19 07:45:00,36.10905721273264,91.66371885103753,0.12
2024-05-19 08:00:00,20.457209922209664,42.66045784714205,0.12
2024-05-19 08:15:00,29.81038935738626,46.433901301507774,0.12
2024-05-19 08:30:00,46.68365957252476,80.81877733074887,0.12
2024-05-19 08:45:00,43.939676053841204,32.18809974018704,0.12
2024-05-19 09:00:00,61.51934026530393,71.12000956824699,0.12
2024-05-19 09:15:00,68.06907564903833,35.95163820189533,0.12
2024-05-19 09:30:00,92.18562617886595,60.966818113896245,0.12
2024-05-19 09:45:00,77.22290639144775,77.38857384160991,0.12
2024-05-19 10:00:00,71.42442921238161,11.33394161547673,0.12
2024-05-19 10:15:00,86.47379507429483,17.143448380864797,0.12
2024-05-19 10:30:00,77.06237370557126,89.04912404284563,0.12
2024-05-19 10:45:00,92.10001949957241,82.15791654716934,0.12
2024-05-19 11:00:00,114.33485383947784,86.20273928101429,0.12
2024-05-19 11:15:00,79.74359034215782,46.39286729153154,0.12
2024-05-19 11:30:00,44.71645318574003,71.33360524986745,0.12
2024-05-19 11:45:00,60.74647131666545,95.21452711303287,0.12
2024-05-19 12:00:00,76.77648944759086,46.94851166657813,0.12
2024-05-19 12:15:00,92.80650757851629,80.09935654798208,0.12
2024-05-19 12:30:00,108.83652570944172,16.408899573204415,0.12
2024-05-19 12:45:00,126.46929162938301,55.732011346342134,0.12
2024-05-19 13:00:00,108.29565828140488,38.23180179844151,0.12
2024-05-19 13:15:00,85.10307567702363,53.379433772324035,0.12
2024-05-19 13:30:00,84.08880586589932,19.011722774839743,0.12
2024-05-19 13:45:00,111.14929790853971,41.98860204175701,0.12
2024-05-19 14:00:00,99.73219463621884,15.679220411877742,0.12
2024-05-19 14:15:00,105.23943527339644,47.2221589827446,0.12
2024-05-19 14:30:00,112.0934623485741,47.22850572613227,0.12
2024-05-19 14:45:00,106.7999248065013,37.06408591001899,0.12
2024-05-19 15:00:00,81.38464190890726,88.85307959665354,0.12
2024-05-19 15:15:00,66.75990453415069,16.631552488161628,0.12
2024-05-19 15:30:00,71.96524587617678,77.42193103012347,0.12
2024-05-19 15:45:00,60.032611897913284,38.97979575363978,0.12
